timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1834.031,-7.287288,112.796106,0.42,20.62,20.23,5.03,0.54,278.81,-11.22,1800,1800,11.93,10.89,4,-0.11029676063054,1.11194926640349,0,-2451398.83723449,5832757.02138982,-803659.153796586,-0.110426268778641,1.10592143076695,-9.87826380693946e-08
1834.131,-7.287287,112.796106,0.3,20.39,20.53,4.99,0.53,278.2,-11.82,1800,1800,11.98,10.91,4,-0.11029676063054,1.22314419306359,0,-2451398.84266969,5832757.03432209,-803659.044097739,-0.110426268670118,1.21651357378434,-1.1866956090012e-07
1834.231,-7.287287,112.796106,0.34,20.44,19.93,4.89,0.49,277.55,-12.48,1859,1920,11.94,10.89,4,-0.11029676063054,1.22314419306359,0,-2451398.84266969,5832757.03432209,-803659.044097739,-0.110426268670118,1.21651357378434,-1.1866956090012e-07
1834.331,-7.287287,112.796106,0.38,20.27,19.93,4.84,0.49,276.88,-13.14,1920,1920,11.88,10.83,4,-0.11029676063054,1.22314419306359,0,-2451398.84266969,5832757.03432209,-803659.044097739,-0.110426268670118,1.21651357378434,-1.1866956090012e-07
1834.431,-7.287287,112.796105,0.43,20.09,20.05,4.88,0.52,276.21,-13.82,1920,1920,11.94,11.03,4,-0.220593519693669,1.22314419306359,0,-2451398.74086887,5832757.07710707,-803659.044097739,-0.22085253521241,1.21651357349332,-1.20945358311753e-07
1834.531,-7.287286,112.796106,0.33,20.09,20.47,5.03,0.55,275.57,-14.45,1920,1920,11.83,10.95,4,-0.11029676063054,1.33433911972369,0,-2451398.84810488,5832757.04725437,-803658.934398892,-0.110426269127774,1.32710571686169,-1.40840960061173e-07
1834.631,-7.287286,112.796106,0.39,20.39,20.29,5.18,0.53,274.92,-15.1,1920,1920,11.97,10.91,4,-0.11029676063054,1.33433911972369,0,-2451398.84810488,5832757.04725437,-803658.934398892,-0.110426269127774,1.32710571686169,-1.40840960061173e-07
1834.731,-7.287285,112.796106,0.48,19.97,20.83,5.26,0.48,274.23,-15.79,1920,1920,11.88,10.8,4,-0.11029676063054,1.4455340463838,0,-2451398.85354007,5832757.06018664,-803658.824700044,-0.110426269293029,1.43769785992929,-1.64924139844924e-07
1834.831,-7.287285,112.796106,0.3,20.09,20.29,5.19,0.46,273.5,-16.52,1920,1920,11.8,10.9,4,-0.11029676063054,1.4455340463838,0,-2451398.85354007,5832757.06018664,-803658.824700044,-0.110426269293029,1.43769785992929,-1.64924139844924e-07
1834.931,-7.287285,112.796105,0.5,19.91,20.23,5.02,0.47,272.76,-17.26,1920,1920,11.94,10.89,4,-0.220593519693669,1.4455340463838,0,-2451398.75173926,5832757.10297162,-803658.824700044,-0.220852536264609,1.43769785961538,-1.67378901766435e-07
1835.031,-7.287284,112.796106,0.46,19.97,20.47,4.91,0.49,272.05,-17.98,1920,1920,11.93,10.9,4,-0.11029676063054,1.5567289730439,0,-2451398.85897526,5832757.0731189,-803658.715001196,-0.110426269595175,1.54829000296426,-1.91098064789008e-07
1835.131,-7.287284,112.796105,0.27,20.86,18.98,4.98,0.49,271.35,-18.67,1920,1979,11.85,10.9,4,-0.220593519693669,1.5567289730439,0,-2451398.75717445,5832757.11590388,-803658.715001196,-0.220852536566754,1.54829000265035,-1.93552826682764e-07
1835.231,-7.287284,112.796105,0.43,20.09,20.29,5.21,0.48,270.6,-19.42,1859,1859,11.96,10.93,4,-0.220593519693669,1.5567289730439,0,-2451398.75717445,5832757.11590388,-803658.715001196,-0.220852536566754,1.54829000265035,-1.93552826682764e-07
1835.331,-7.287283,112.796105,0.48,20.62,20.59,5.38,0.46,269.81,-20.22,1859,1859,11.97,11.06,4,-0.220593519693669,1.66792389960524,0,-2451398.76260964,5832757.12883615,-803658.605302348,-0.220852537074233,1.65888214552089,-2.22848102721107e-07
1835.431,-7.287283,112.796105,0.48,20.27,20.29,5.39,0.46,269.02,-21.01,1859,1859,11.98,10.9,4,-0.220593519693669,1.66792389960524,0,-2451398.76260964,5832757.12883615,-803658.605302348,-0.220852537074233,1.65888214552089,-2.22848102721107e-07
1835.531,-7.287283,112.796106,0.42,19.91,20.53,5.27,0.48,268.24,-21.79,1859,1859,11.95,10.85,4,-0.11029676063054,1.66792389960524,0,-2451398.86441045,5832757.08605117,-803658.605302348,-0.110426269673365,1.65888214585768,-2.20214376289718e-07
1835.631,-7.287282,112.796106,0.55,19.25,21.42,5.18,0.51,267.47,-22.55,1859,1859,11.94,10.83,4,-0.11029676063054,1.77911882626534,0,-2451398.86984564,5832757.09898343,-803658.495603499,-0.110426269751556,1.76947428898206,-2.49360221110662e-07
1835.731,-7.287282,112.796105,0.49,19.08,19.22,5.22,0.52,266.68,-23.35,1859,1859,12,10.89,4,-0.220593519693669,1.77911882626534,0,-2451398.76804483,5832757.14176842,-803658.495603499,-0.220852537513267,1.76947428875417,-2.51142306118002e-07
1835.831,-7.287281,112.796105,0.5,25.68,22.85,5.31,0.49,265.86,-24.17,1859,1920,11.99,11.15,4,-0.220593519693669,1.89031375292544,0,-2451398.77348001,5832757.15470068,-803658.38590465,-0.220852537865236,1.88006643158233,-2.84440107883865e-07
